;date;time;weekday;pedestrians count;temperature in ºc;weather condition;holiday;school holiday;months;hour
3361;2018-09-19;04:00:00;Wednesday;19;15.0;partly-cloudy-night;0;0;09;04
3362;2018-09-19;05:00:00;Wednesday;85;14.0;partly-cloudy-night;0;0;09;05
3363;2018-09-19;06:00:00;Wednesday;181;15.0;partly-cloudy-night;0;0;09;06
3364;2018-09-19;07:00:00;Wednesday;381;16.0;partly-cloudy-night;0;0;09;07
3365;2018-09-19;08:00:00;Wednesday;739;15.0;partly-cloudy-day;0;0;09;08
3366;2018-09-19;09:00:00;Wednesday;1244;17.0;partly-cloudy-day;0;0;09;09
3367;2018-09-19;10:00:00;Wednesday;2249;20.0;partly-cloudy-day;0;0;09;10
3368;2018-09-19;11:00:00;Wednesday;3388;23.0;partly-cloudy-day;0;0;09;11
3369;2018-09-19;12:00:00;Wednesday;4281;25.0;partly-cloudy-day;0;0;09;12
3370;2018-09-19;13:00:00;Wednesday;4714;26.0;partly-cloudy-day;0;0;09;13
3371;2018-09-19;14:00:00;Wednesday;4616;27.0;partly-cloudy-day;0;0;09;14
3372;2018-09-19;15:00:00;Wednesday;4845;28.0;partly-cloudy-day;0;0;09;15
3373;2018-09-19;16:00:00;Wednesday;5095;28.0;partly-cloudy-day;0;0;09;16
3374;2018-09-19;17:00:00;Wednesday;5285;28.0;partly-cloudy-day;0;0;09;17
3375;2018-09-19;18:00:00;Wednesday;4550;28.0;partly-cloudy-day;0;0;09;18
3376;2018-09-19;19:00:00;Wednesday;3689;27.0;partly-cloudy-day;0;0;09;19
3377;2018-09-19;20:00:00;Wednesday;1698;25.0;partly-cloudy-night;0;0;09;20
3378;2018-09-19;21:00:00;Wednesday;690;23.0;partly-cloudy-night;0;0;09;21
3379;2018-09-19;22:00:00;Wednesday;399;22.0;partly-cloudy-night;0;0;09;22
3380;2018-09-19;23:00:00;Wednesday;214;20.0;partly-cloudy-night;0;0;09;23
3381;2018-09-20;00:00:00;Thursday;84;18.0;partly-cloudy-night;0;0;09;00
3382;2018-09-20;01:00:00;Thursday;52;17.0;partly-cloudy-night;0;0;09;01
3383;2018-09-20;02:00:00;Thursday;55;17.0;partly-cloudy-night;0;0;09;02
3384;2018-09-20;03:00:00;Thursday;48;16.0;partly-cloudy-night;0;0;09;03
3385;2018-09-20;04:00:00;Thursday;25;17.0;partly-cloudy-night;0;0;09;04
3386;2018-09-20;05:00:00;Thursday;57;16.0;partly-cloudy-night;0;0;09;05
3387;2018-09-20;06:00:00;Thursday;175;16.0;partly-cloudy-night;0;0;09;06
3388;2018-09-20;07:00:00;Thursday;406;15.0;partly-cloudy-night;0;0;09;07
3389;2018-09-20;08:00:00;Thursday;765;15.0;partly-cloudy-day;0;0;09;08
3390;2018-09-20;09:00:00;Thursday;1316;17.0;partly-cloudy-day;0;0;09;09
3391;2018-09-20;10:00:00;Thursday;2475;20.0;partly-cloudy-day;0;0;09;10
3392;2018-09-20;11:00:00;Thursday;3631;22.0;partly-cloudy-day;0;0;09;11
3393;2018-09-20;12:00:00;Thursday;4803;24.0;partly-cloudy-day;0;0;09;12
3394;2018-09-20;13:00:00;Thursday;5008;24.0;partly-cloudy-day;0;0;09;13
3395;2018-09-20;14:00:00;Thursday;4880;25.0;partly-cloudy-day;0;0;09;14
3396;2018-09-20;15:00:00;Thursday;4982;26.0;partly-cloudy-day;0;0;09;15
3397;2018-09-20;16:00:00;Thursday;5251;27.0;partly-cloudy-day;0;0;09;16
3398;2018-09-20;17:00:00;Thursday;5369;27.0;partly-cloudy-day;0;0;09;17
3399;2018-09-20;18:00:00;Thursday;5080;27.0;partly-cloudy-day;0;0;09;18
3400;2018-09-20;19:00:00;Thursday;3708;25.0;partly-cloudy-day;0;0;09;19
3401;2018-09-20;20:00:00;Thursday;1893;23.0;partly-cloudy-night;0;0;09;20
3402;2018-09-20;21:00:00;Thursday;772;21.0;partly-cloudy-night;0;0;09;21
3403;2018-09-20;22:00:00;Thursday;507;22.0;partly-cloudy-night;0;0;09;22
3404;2018-09-20;23:00:00;Thursday;248;21.0;partly-cloudy-night;0;0;09;23
3405;2018-09-21;00:00:00;Friday;106;20.0;partly-cloudy-night;0;0;09;00
3406;2018-09-21;01:00:00;Friday;48;20.0;partly-cloudy-night;0;0;09;01
3407;2018-09-21;02:00:00;Friday;39;20.0;partly-cloudy-night;0;0;09;02
3408;2018-09-21;03:00:00;Friday;25;20.0;partly-cloudy-night;0;0;09;03
3409;2018-09-21;04:00:00;Friday;26;20.0;partly-cloudy-night;0;0;09;04
3410;2018-09-21;05:00:00;Friday;33;20.0;partly-cloudy-night;0;0;09;05
3411;2018-09-21;06:00:00;Friday;161;21.0;partly-cloudy-night;0;0;09;06
3412;2018-09-21;07:00:00;Friday;409;22.0;partly-cloudy-night;0;0;09;07
3413;2018-09-21;08:00:00;Friday;797;21.0;partly-cloudy-day;0;0;09;08
3414;2018-09-21;09:00:00;Friday;1346;22.0;partly-cloudy-day;0;0;09;09
3415;2018-09-21;10:00:00;Friday;2238;21.0;partly-cloudy-day;0;0;09;10
3416;2018-09-21;11:00:00;Friday;2058;17.0;partly-cloudy-day;0;0;09;11
3417;2018-09-21;12:00:00;Friday;4002;14.0;partly-cloudy-day;0;0;09;12
3418;2018-09-21;13:00:00;Friday;4747;14.0;partly-cloudy-day;0;0;09;13
3419;2018-09-21;14:00:00;Friday;4864;16.0;partly-cloudy-day;0;0;09;14
3420;2018-09-21;15:00:00;Friday;5734;16.0;partly-cloudy-day;0;0;09;15
3421;2018-09-21;16:00:00;Friday;6043;16.0;partly-cloudy-day;0;0;09;16
3422;2018-09-21;17:00:00;Friday;6383;17.0;partly-cloudy-day;0;0;09;17
3423;2018-09-21;18:00:00;Friday;5858;17.0;partly-cloudy-day;0;0;09;18
3424;2018-09-21;19:00:00;Friday;4758;16.0;partly-cloudy-day;0;0;09;19
3425;2018-09-21;20:00:00;Friday;2203;15.0;partly-cloudy-night;0;0;09;20
3426;2018-09-21;21:00:00;Friday;1082;15.0;partly-cloudy-night;0;0;09;21
3427;2018-09-21;22:00:00;Friday;649;14.0;partly-cloudy-night;0;0;09;22
3428;2018-09-21;23:00:00;Friday;397;14.0;clear-night;0;0;09;23
3429;2018-09-22;00:00:00;Saturday;331;14.0;clear-night;0;0;09;00
3430;2018-09-22;01:00:00;Saturday;120;13.0;partly-cloudy-night;0;0;09;01
3431;2018-09-22;02:00:00;Saturday;71;13.0;partly-cloudy-night;0;0;09;02
3432;2018-09-22;03:00:00;Saturday;78;13.0;partly-cloudy-night;0;0;09;03
3433;2018-09-22;04:00:00;Saturday;72;12.0;partly-cloudy-night;0;0;09;04
3434;2018-09-22;05:00:00;Saturday;44;12.0;partly-cloudy-night;0;0;09;05
3435;2018-09-22;06:00:00;Saturday;97;12.0;partly-cloudy-night;0;0;09;06
3436;2018-09-22;07:00:00;Saturday;152;12.0;partly-cloudy-night;0;0;09;07
3437;2018-09-22;08:00:00;Saturday;292;11.0;partly-cloudy-day;0;0;09;08
3438;2018-09-22;09:00:00;Saturday;1080;12.0;clear-day;0;0;09;09
3439;2018-09-22;10:00:00;Saturday;2981;13.0;clear-day;0;0;09;10
3440;2018-09-22;11:00:00;Saturday;5774;14.0;partly-cloudy-day;0;0;09;11
3441;2018-09-22;12:00:00;Saturday;7799;16.0;partly-cloudy-day;0;0;09;12
3442;2018-09-22;13:00:00;Saturday;9586;16.0;partly-cloudy-day;0;0;09;13
3443;2018-09-22;14:00:00;Saturday;10276;16.0;partly-cloudy-day;0;0;09;14
3444;2018-09-22;15:00:00;Saturday;9603;16.0;partly-cloudy-day;0;0;09;15
3445;2018-09-22;16:00:00;Saturday;8654;14.0;partly-cloudy-day;0;0;09;16
3446;2018-09-22;17:00:00;Saturday;8905;13.0;partly-cloudy-day;0;0;09;17
3447;2018-09-22;18:00:00;Saturday;7200;13.0;partly-cloudy-day;0;0;09;18
3448;2018-09-22;19:00:00;Saturday;4500;12.0;partly-cloudy-day;0;0;09;19
3449;2018-09-22;20:00:00;Saturday;2321;11.0;cloudy;0;0;09;20
3450;2018-09-22;21:00:00;Saturday;477;11.0;partly-cloudy-night;0;0;09;21
3451;2018-09-22;22:00:00;Saturday;300;11.0;cloudy;0;0;09;22
3452;2018-09-22;23:00:00;Saturday;155;11.0;partly-cloudy-night;0;0;09;23
3453;2018-09-23;00:00:00;Sunday;138;11.0;partly-cloudy-night;0;0;09;00
3454;2018-09-23;01:00:00;Sunday;99;11.0;cloudy;0;0;09;01
3455;2018-09-23;02:00:00;Sunday;87;11.0;cloudy;0;0;09;02
3456;2018-09-23;03:00:00;Sunday;71;11.0;cloudy;0;0;09;03
3457;2018-09-23;04:00:00;Sunday;27;11.0;cloudy;0;0;09;04
3458;2018-09-23;05:00:00;Sunday;44;11.0;cloudy;0;0;09;05
3459;2018-09-23;06:00:00;Sunday;24;11.0;cloudy;0;0;09;06
3460;2018-09-23;07:00:00;Sunday;16;11.0;cloudy;0;0;09;07
3461;2018-09-23;08:00:00;Sunday;61;11.0;cloudy;0;0;09;08
3462;2018-09-23;09:00:00;Sunday;146;11.0;cloudy;0;0;09;09
3463;2018-09-23;10:00:00;Sunday;267;12.0;cloudy;0;0;09;10
3464;2018-09-23;11:00:00;Sunday;516;12.0;partly-cloudy-day;0;0;09;11
3465;2018-09-23;12:00:00;Sunday;877;13.0;partly-cloudy-day;0;0;09;12
3466;2018-09-23;13:00:00;Sunday;443;13.0;cloudy;0;0;09;13
3467;2018-09-23;14:00:00;Sunday;226;12.0;partly-cloudy-day;0;0;09;14
3468;2018-09-23;15:00:00;Sunday;220;12.0;partly-cloudy-day;0;0;09;15
3469;2018-09-23;16:00:00;Sunday;648;11.0;partly-cloudy-day;0;0;09;16
3470;2018-09-23;17:00:00;Sunday;766;11.0;partly-cloudy-day;0;0;09;17
3471;2018-09-23;18:00:00;Sunday;558;11.0;partly-cloudy-day;0;0;09;18
3472;2018-09-23;19:00:00;Sunday;301;10.0;partly-cloudy-day;0;0;09;19
3473;2018-09-23;20:00:00;Sunday;194;10.0;partly-cloudy-night;0;0;09;20
3474;2018-09-23;21:00:00;Sunday;139;10.0;partly-cloudy-night;0;0;09;21
3475;2018-09-23;22:00:00;Sunday;107;9.0;partly-cloudy-night;0;0;09;22
3476;2018-09-23;23:00:00;Sunday;76;9.0;partly-cloudy-night;0;0;09;23
3477;2018-09-24;00:00:00;Monday;60;9.0;partly-cloudy-night;0;0;09;00
3478;2018-09-24;01:00:00;Monday;24;9.0;partly-cloudy-night;0;0;09;01
3479;2018-09-24;02:00:00;Monday;23;8.0;partly-cloudy-night;0;0;09;02
3480;2018-09-24;03:00:00;Monday;32;8.0;partly-cloudy-night;0;0;09;03
3481;2018-09-24;04:00:00;Monday;15;8.0;partly-cloudy-night;0;0;09;04
3482;2018-09-24;05:00:00;Monday;69;8.0;partly-cloudy-night;0;0;09;05
3483;2018-09-24;06:00:00;Monday;183;7.0;partly-cloudy-night;0;0;09;06
3484;2018-09-24;07:00:00;Monday;373;7.0;partly-cloudy-night;0;0;09;07
3485;2018-09-24;08:00:00;Monday;778;7.0;partly-cloudy-day;0;0;09;08
3486;2018-09-24;09:00:00;Monday;1335;8.0;partly-cloudy-day;0;0;09;09
3487;2018-09-24;10:00:00;Monday;2473;10.0;partly-cloudy-day;0;0;09;10
3488;2018-09-24;11:00:00;Monday;3948;12.0;partly-cloudy-day;0;0;09;11
3489;2018-09-24;12:00:00;Monday;5379;13.0;partly-cloudy-day;0;0;09;12
3490;2018-09-24;13:00:00;Monday;5790;14.0;partly-cloudy-day;0;0;09;13
3491;2018-09-24;14:00:00;Monday;5664;14.0;partly-cloudy-day;0;0;09;14
3492;2018-09-24;15:00:00;Monday;5060;12.0;partly-cloudy-day;0;0;09;15
3493;2018-09-24;16:00:00;Monday;5504;13.0;partly-cloudy-day;0;0;09;16
3494;2018-09-24;17:00:00;Monday;5713;13.0;partly-cloudy-day;0;0;09;17
3495;2018-09-24;18:00:00;Monday;5220;13.0;partly-cloudy-day;0;0;09;18
3496;2018-09-24;19:00:00;Monday;3698;13.0;partly-cloudy-day;0;0;09;19
3497;2018-09-24;20:00:00;Monday;1501;11.0;partly-cloudy-night;0;0;09;20
3498;2018-09-24;21:00:00;Monday;665;10.0;partly-cloudy-night;0;0;09;21
3499;2018-09-24;22:00:00;Monday;264;10.0;partly-cloudy-night;0;0;09;22
3500;2018-09-24;23:00:00;Monday;185;9.0;partly-cloudy-night;0;0;09;23
3501;2018-09-25;00:00:00;Tuesday;39;8.0;partly-cloudy-night;0;0;09;00
3502;2018-09-25;01:00:00;Tuesday;30;7.0;partly-cloudy-night;0;0;09;01
3503;2018-09-25;02:00:00;Tuesday;20;6.0;partly-cloudy-night;0;0;09;02
3504;2018-09-25;03:00:00;Tuesday;24;5.0;partly-cloudy-night;0;0;09;03
3505;2018-09-25;04:00:00;Tuesday;18;4.0;partly-cloudy-night;0;0;09;04
3506;2018-09-25;05:00:00;Tuesday;50;4.0;partly-cloudy-night;0;0;09;05
3507;2018-09-25;06:00:00;Tuesday;163;3.0;partly-cloudy-night;0;0;09;06
3508;2018-09-25;07:00:00;Tuesday;379;4.0;partly-cloudy-night;0;0;09;07
3509;2018-09-25;08:00:00;Tuesday;760;4.0;partly-cloudy-day;0;0;09;08
3510;2018-09-25;09:00:00;Tuesday;1434;6.0;partly-cloudy-day;0;0;09;09
3511;2018-09-25;10:00:00;Tuesday;2447;9.0;partly-cloudy-day;0;0;09;10
3512;2018-09-25;11:00:00;Tuesday;3660;11.0;partly-cloudy-day;0;0;09;11
3513;2018-09-25;12:00:00;Tuesday;4979;12.0;partly-cloudy-day;0;0;09;12
3514;2018-09-25;13:00:00;Tuesday;5835;14.0;partly-cloudy-day;0;0;09;13
3515;2018-09-25;14:00:00;Tuesday;5475;14.0;partly-cloudy-day;0;0;09;14
3516;2018-09-25;15:00:00;Tuesday;5884;15.0;partly-cloudy-day;0;0;09;15
3517;2018-09-25;16:00:00;Tuesday;6015;15.0;partly-cloudy-day;0;0;09;16
3518;2018-09-25;17:00:00;Tuesday;6380;15.0;partly-cloudy-day;0;0;09;17
3519;2018-09-25;18:00:00;Tuesday;5488;15.0;partly-cloudy-day;0;0;09;18
3520;2018-09-25;19:00:00;Tuesday;3963;15.0;partly-cloudy-day;0;0;09;19
3521;2018-09-25;20:00:00;Tuesday;1695;10.0;partly-cloudy-night;0;0;09;20
3522;2018-09-25;21:00:00;Tuesday;871;8.0;partly-cloudy-night;0;0;09;21
3523;2018-09-25;22:00:00;Tuesday;340;7.0;partly-cloudy-night;0;0;09;22
3524;2018-09-25;23:00:00;Tuesday;200;6.0;partly-cloudy-night;0;0;09;23
3525;2018-09-26;00:00:00;Wednesday;63;9.0;clear-night;0;0;09;00
3526;2018-09-26;01:00:00;Wednesday;28;8.0;clear-night;0;0;09;01
3527;2018-09-26;02:00:00;Wednesday;24;8.0;clear-night;0;0;09;02
3528;2018-09-26;03:00:00;Wednesday;29;8.0;clear-night;0;0;09;03
3529;2018-09-26;04:00:00;Wednesday;13;8.0;partly-cloudy-night;0;0;09;04
3530;2018-09-26;05:00:00;Wednesday;40;6.0;partly-cloudy-night;0;0;09;05
3531;2018-09-26;06:00:00;Wednesday;183;6.0;partly-cloudy-night;0;0;09;06
3532;2018-09-26;07:00:00;Wednesday;367;7.0;partly-cloudy-night;0;0;09;07
3533;2018-09-26;08:00:00;Wednesday;752;6.0;partly-cloudy-day;0;0;09;08
3534;2018-09-26;09:00:00;Wednesday;1330;7.0;partly-cloudy-day;0;0;09;09
3535;2018-09-26;10:00:00;Wednesday;2304;9.0;partly-cloudy-day;0;0;09;10
3536;2018-09-26;11:00:00;Wednesday;3704;12.0;partly-cloudy-day;0;0;09;11
3537;2018-09-26;12:00:00;Wednesday;4873;13.0;partly-cloudy-day;0;0;09;12
3538;2018-09-26;13:00:00;Wednesday;5768;15.0;partly-cloudy-day;0;0;09;13
3539;2018-09-26;14:00:00;Wednesday;5445;16.0;partly-cloudy-day;0;0;09;14
3540;2018-09-26;15:00:00;Wednesday;6020;18.0;partly-cloudy-day;0;0;09;15
3541;2018-09-26;16:00:00;Wednesday;6285;19.0;partly-cloudy-day;0;0;09;16
3542;2018-09-26;17:00:00;Wednesday;6340;18.0;partly-cloudy-day;0;0;09;17
3543;2018-09-26;18:00:00;Wednesday;5968;19.0;partly-cloudy-day;0;0;09;18
3544;2018-09-26;19:00:00;Wednesday;4549;19.0;partly-cloudy-day;0;0;09;19
3545;2018-09-26;20:00:00;Wednesday;2091;13.0;partly-cloudy-night;0;0;09;20
3546;2018-09-26;21:00:00;Wednesday;936;12.0;partly-cloudy-night;0;0;09;21
3547;2018-09-26;22:00:00;Wednesday;401;12.0;partly-cloudy-night;0;0;09;22
3548;2018-09-26;23:00:00;Wednesday;225;11.0;partly-cloudy-night;0;0;09;23
3549;2018-09-27;00:00:00;Thursday;105;10.0;partly-cloudy-night;0;0;09;00
3550;2018-09-27;01:00:00;Thursday;46;9.0;partly-cloudy-night;0;0;09;01
3551;2018-09-27;02:00:00;Thursday;40;9.0;partly-cloudy-night;0;0;09;02
3552;2018-09-27;03:00:00;Thursday;21;8.0;clear-night;0;0;09;03
3553;2018-09-27;04:00:00;Thursday;25;8.0;clear-night;0;0;09;04
3554;2018-09-27;05:00:00;Thursday;70;7.0;clear-night;0;0;09;05
3555;2018-09-27;06:00:00;Thursday;143;7.0;clear-night;0;0;09;06
3556;2018-09-27;07:00:00;Thursday;393;6.0;clear-night;0;0;09;07
3557;2018-09-27;08:00:00;Thursday;698;6.0;partly-cloudy-day;0;0;09;08
3558;2018-09-27;09:00:00;Thursday;1326;9.0;partly-cloudy-day;0;0;09;09
3559;2018-09-27;10:00:00;Thursday;2556;12.0;partly-cloudy-day;0;0;09;10
3560;2018-09-27;11:00:00;Thursday;4068;13.0;partly-cloudy-day;0;0;09;11
3561;2018-09-27;12:00:00;Thursday;5464;17.0;partly-cloudy-day;0;0;09;12
3562;2018-09-27;13:00:00;Thursday;6060;19.0;partly-cloudy-day;0;0;09;13
3563;2018-09-27;14:00:00;Thursday;6088;21.0;partly-cloudy-day;0;0;09;14
3564;2018-09-27;15:00:00;Thursday;6184;23.0;clear-day;0;0;09;15
3565;2018-09-27;16:00:00;Thursday;6778;23.0;clear-day;0;0;09;16
3566;2018-09-27;17:00:00;Thursday;6833;23.0;clear-day;0;0;09;17
3567;2018-09-27;18:00:00;Thursday;6468;23.0;clear-day;0;0;09;18
3568;2018-09-27;19:00:00;Thursday;4988;21.0;clear-day;0;0;09;19
3569;2018-09-27;20:00:00;Thursday;2486;17.0;partly-cloudy-night;0;0;09;20
3570;2018-09-27;21:00:00;Thursday;1127;15.0;partly-cloudy-night;0;0;09;21
3571;2018-09-27;22:00:00;Thursday;563;13.0;clear-night;0;0;09;22
3572;2018-09-27;23:00:00;Thursday;235;12.0;clear-night;0;0;09;23
3573;2018-09-28;00:00:00;Friday;80;11.0;clear-night;0;0;09;00
3574;2018-09-28;01:00:00;Friday;59;11.0;clear-night;0;0;09;01
3575;2018-09-28;02:00:00;Friday;38;9.0;clear-night;0;0;09;02
3576;2018-09-28;03:00:00;Friday;18;9.0;clear-night;0;0;09;03
3577;2018-09-28;04:00:00;Friday;20;9.0;partly-cloudy-night;0;0;09;04
3578;2018-09-28;05:00:00;Friday;46;6.0;partly-cloudy-night;0;0;09;05
3579;2018-09-28;06:00:00;Friday;180;6.0;partly-cloudy-night;0;0;09;06
3580;2018-09-28;07:00:00;Friday;400;6.0;partly-cloudy-night;0;0;09;07
3581;2018-09-28;08:00:00;Friday;789;8.0;partly-cloudy-day;0;0;09;08
3582;2018-09-28;09:00:00;Friday;1513;10.0;partly-cloudy-day;0;0;09;09
3583;2018-09-28;10:00:00;Friday;2425;11.0;partly-cloudy-day;0;0;09;10
3584;2018-09-28;11:00:00;Friday;3340;12.0;partly-cloudy-day;0;0;09;11
3585;2018-09-28;12:00:00;Friday;5045;12.0;partly-cloudy-day;0;0;09;12
3586;2018-09-28;13:00:00;Friday;5693;13.0;partly-cloudy-day;0;0;09;13
3587;2018-09-28;14:00:00;Friday;6539;12.0;partly-cloudy-day;0;0;09;14
3588;2018-09-28;15:00:00;Friday;7302;13.0;partly-cloudy-day;0;0;09;15
3589;2018-09-28;16:00:00;Friday;7974;14.0;partly-cloudy-day;0;0;09;16
3590;2018-09-28;17:00:00;Friday;8281;15.0;partly-cloudy-day;0;0;09;17
3591;2018-09-28;18:00:00;Friday;7784;15.0;partly-cloudy-day;0;0;09;18
3592;2018-09-28;19:00:00;Friday;6333;14.0;partly-cloudy-day;0;0;09;19
3593;2018-09-28;20:00:00;Friday;3142;12.0;partly-cloudy-night;0;0;09;20
3594;2018-09-28;21:00:00;Friday;1544;11.0;partly-cloudy-night;0;0;09;21
3595;2018-09-28;22:00:00;Friday;914;10.0;partly-cloudy-night;0;0;09;22
3596;2018-09-28;23:00:00;Friday;516;9.0;partly-cloudy-night;0;0;09;23
3597;2018-09-29;00:00:00;Saturday;287;8.0;partly-cloudy-night;0;0;09;00
3598;2018-09-29;01:00:00;Saturday;198;6.0;partly-cloudy-night;0;0;09;01
3599;2018-09-29;02:00:00;Saturday;83;5.0;partly-cloudy-night;0;0;09;02
3600;2018-09-29;03:00:00;Saturday;64;4.0;partly-cloudy-night;0;0;09;03
3601;2018-09-29;04:00:00;Saturday;54;4.0;partly-cloudy-night;0;0;09;04
3602;2018-09-29;05:00:00;Saturday;55;3.0;cloudy;0;0;09;05
3603;2018-09-29;06:00:00;Saturday;90;2.0;partly-cloudy-night;0;0;09;06
3604;2018-09-29;07:00:00;Saturday;151;2.0;partly-cloudy-night;0;0;09;07
3605;2018-09-29;08:00:00;Saturday;315;1.0;partly-cloudy-day;0;0;09;08
3606;2018-09-29;09:00:00;Saturday;1128;3.0;partly-cloudy-day;0;0;09;09
3607;2018-09-29;10:00:00;Saturday;2777;7.0;partly-cloudy-day;0;0;09;10
3608;2018-09-29;11:00:00;Saturday;5131;11.0;partly-cloudy-day;0;0;09;11
3609;2018-09-29;12:00:00;Saturday;6827;12.0;partly-cloudy-day;0;0;09;12
3610;2018-09-29;13:00:00;Saturday;8456;14.0;partly-cloudy-day;0;0;09;13
3611;2018-09-29;14:00:00;Saturday;9467;15.0;partly-cloudy-day;0;0;09;14
3612;2018-09-29;15:00:00;Saturday;9924;15.0;partly-cloudy-day;0;0;09;15
3613;2018-09-29;16:00:00;Saturday;9912;15.0;partly-cloudy-day;0;0;09;16
3614;2018-09-29;17:00:00;Saturday;9454;16.0;partly-cloudy-day;0;0;09;17
3615;2018-09-29;18:00:00;Saturday;8892;16.0;partly-cloudy-day;0;0;09;18
3616;2018-09-29;19:00:00;Saturday;7089;15.0;partly-cloudy-day;0;0;09;19
3617;2018-09-29;20:00:00;Saturday;3235;11.0;partly-cloudy-night;0;0;09;20
3618;2018-09-29;21:00:00;Saturday;1357;8.0;partly-cloudy-night;0;0;09;21
3619;2018-09-29;22:00:00;Saturday;888;9.0;partly-cloudy-night;0;0;09;22
3620;2018-09-29;23:00:00;Saturday;517;6.0;partly-cloudy-night;0;0;09;23
3621;2018-09-30;00:00:00;Sunday;279;5.0;partly-cloudy-night;0;0;09;00
3622;2018-09-30;01:00:00;Sunday;203;5.0;partly-cloudy-night;0;0;09;01
3623;2018-09-30;02:00:00;Sunday;97;5.0;partly-cloudy-night;0;0;09;02
3624;2018-09-30;03:00:00;Sunday;86;3.0;partly-cloudy-night;0;0;09;03
3625;2018-09-30;04:00:00;Sunday;49;3.0;partly-cloudy-night;0;0;09;04
3626;2018-09-30;05:00:00;Sunday;55;4.0;partly-cloudy-night;0;0;09;05
3627;2018-09-30;06:00:00;Sunday;25;3.0;partly-cloudy-night;0;0;09;06
3628;2018-09-30;07:00:00;Sunday;46;3.0;partly-cloudy-night;0;0;09;07
3629;2018-09-30;08:00:00;Sunday;112;2.0;partly-cloudy-day;0;0;09;08
3630;2018-09-30;09:00:00;Sunday;237;4.0;partly-cloudy-day;0;0;09;09
3631;2018-09-30;10:00:00;Sunday;517;8.0;partly-cloudy-day;0;0;09;10
3632;2018-09-30;11:00:00;Sunday;808;11.0;partly-cloudy-day;0;0;09;11
3633;2018-09-30;12:00:00;Sunday;1127;13.0;partly-cloudy-day;0;0;09;12
3634;2018-09-30;13:00:00;Sunday;1376;15.0;partly-cloudy-day;0;0;09;13
3635;2018-09-30;14:00:00;Sunday;1759;16.0;partly-cloudy-day;0;0;09;14
3636;2018-09-30;15:00:00;Sunday;1748;17.0;partly-cloudy-day;0;0;09;15
3637;2018-09-30;16:00:00;Sunday;1783;17.0;partly-cloudy-day;0;0;09;16
3638;2018-09-30;17:00:00;Sunday;1748;18.0;partly-cloudy-day;0;0;09;17
3639;2018-09-30;18:00:00;Sunday;1558;17.0;partly-cloudy-day;0;0;09;18
3640;2018-09-30;19:00:00;Sunday;1283;15.0;partly-cloudy-day;0;0;09;19
3641;2018-09-30;20:00:00;Sunday;955;12.0;partly-cloudy-night;0;0;09;20
3642;2018-09-30;21:00:00;Sunday;657;10.0;partly-cloudy-night;0;0;09;21
3643;2018-09-30;22:00:00;Sunday;250;10.0;partly-cloudy-night;0;0;09;22
3644;2018-09-30;23:00:00;Sunday;103;10.0;partly-cloudy-night;0;0;09;23
3645;2018-10-01;00:00:00;Monday;60;10.0;partly-cloudy-night;0;0;10;00
3646;2018-10-01;01:00:00;Monday;27;10.0;partly-cloudy-night;0;0;10;01
3647;2018-10-01;02:00:00;Monday;26;10.0;partly-cloudy-night;0;0;10;02
3648;2018-10-01;03:00:00;Monday;10;10.0;partly-cloudy-night;0;0;10;03
3649;2018-10-01;04:00:00;Monday;14;11.0;partly-cloudy-night;0;0;10;04
3650;2018-10-01;05:00:00;Monday;68;11.0;partly-cloudy-night;0;0;10;05
3651;2018-10-01;06:00:00;Monday;201;10.0;partly-cloudy-night;0;0;10;06
3652;2018-10-01;07:00:00;Monday;427;10.0;partly-cloudy-night;0;0;10;07
3653;2018-10-01;08:00:00;Monday;810;10.0;partly-cloudy-day;0;0;10;08
3654;2018-10-01;09:00:00;Monday;1628;10.0;partly-cloudy-day;0;0;10;09
3655;2018-10-01;10:00:00;Monday;3064;11.0;partly-cloudy-day;0;0;10;10
3656;2018-10-01;11:00:00;Monday;5188;12.0;partly-cloudy-day;0;0;10;11
3657;2018-10-01;12:00:00;Monday;6649;13.0;partly-cloudy-day;0;0;10;12
3658;2018-10-01;13:00:00;Monday;7547;13.0;partly-cloudy-day;0;0;10;13
3659;2018-10-01;14:00:00;Monday;6660;11.0;partly-cloudy-day;0;0;10;14
3660;2018-10-01;15:00:00;Monday;6908;10.0;partly-cloudy-day;0;0;10;15
3661;2018-10-01;16:00:00;Monday;7675;10.0;partly-cloudy-day;0;0;10;16
3662;2018-10-01;17:00:00;Monday;7446;12.0;partly-cloudy-day;0;0;10;17
3663;2018-10-01;18:00:00;Monday;7105;12.0;partly-cloudy-day;0;0;10;18
3664;2018-10-01;19:00:00;Monday;4839;9.0;partly-cloudy-day;0;0;10;19
3665;2018-10-01;20:00:00;Monday;1585;8.0;partly-cloudy-night;0;0;10;20
3666;2018-10-01;21:00:00;Monday;448;8.0;partly-cloudy-night;0;0;10;21
3667;2018-10-01;22:00:00;Monday;248;8.0;partly-cloudy-night;0;0;10;22
3668;2018-10-01;23:00:00;Monday;137;7.0;partly-cloudy-night;0;0;10;23
3669;2018-10-02;00:00:00;Tuesday;49;7.0;partly-cloudy-night;0;0;10;00
3670;2018-10-02;01:00:00;Tuesday;29;7.0;partly-cloudy-night;0;0;10;01
3671;2018-10-02;02:00:00;Tuesday;17;7.0;partly-cloudy-night;0;0;10;02
